car_id,Transmission,Engine Size (cm3),Fuel Type,Powertrain,CO2 emission,Engine Size (cm3) (bins)
6699,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),202,1350
6700,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),176,1350
6701,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),191,1350
6702,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168,1350
6703,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),191,1350
6704,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168,1350
6705,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),191,1350
6706,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168,1350
6707,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168,1350
6708,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),191,1350
6709,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168,1350
6710,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),191,1350
6711,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),190,1350
6712,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),213,1350
6713,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),190,1350
6714,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),213,1350
6728,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),197,1350
6730,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),218,1350
6731,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),197,1350
6734,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),218,1350
6736,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),197,1350
6738,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),218,1350
6740,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),197,1350
6742,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),218,1350
6744,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),197,1350
6746,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),218,1350
1532,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1533,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1534,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1535,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1536,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1537,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1538,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1539,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),165,1350
1540,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),165,1350
1541,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),166,1350
1542,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1543,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1544,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1545,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1546,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1547,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1548,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1549,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1550,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1551,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1552,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),154,1350
1553,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1554,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1555,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1556,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1557,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1558,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1559,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1560,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1561,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1562,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),154,1350
1563,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
1564,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
1565,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
1566,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1567,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1568,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1569,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1570,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1571,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1572,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1573,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1574,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),151,1350
1575,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1576,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1577,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1578,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1579,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1580,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1581,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1582,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1583,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),154,1350
1584,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
1585,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
1586,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1587,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1588,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1589,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1590,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),162,1350
1591,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1592,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1593,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),163,1350
1594,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1595,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),164,1350
1596,Automatic,1993,Petrol Electric,Hybrid Electric Vehicle (HEV),165,1350
985,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),120,0
986,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),134,0
987,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),134,0
988,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),120,0
989,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),134,0
990,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),120,0
991,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),120,0
992,Manual,999,Petrol Electric,Hybrid Electric Vehicle (HEV),134,0
1170,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),148,1350
1171,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1232,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
1233,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),146,1350
1246,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
1247,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),146,1350
1300,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),146,1350
1301,Automatic,2488,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
1650,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),118,0
1651,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
1652,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),117,0
1653,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),115,0
1668,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),122,0
1669,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
1670,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
1671,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),120,0
1672,Manual,1482,Petrol Electric,Hybrid Electric Vehicle (HEV),142,1350
1673,Automatic,1482,Petrol Electric,Hybrid Electric Vehicle (HEV),138,1350
1678,Manual,1482,Petrol Electric,Hybrid Electric Vehicle (HEV),141,1350
1679,Automatic,1482,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
1680,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),119,0
1681,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),119,0
1682,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
1683,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
1693,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),105,1350
1694,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
1698,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),114,1350
1699,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
1703,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
2004,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2005,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2008,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2009,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2010,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2011,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2012,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2013,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
2021,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2022,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2023,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
2024,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
2683,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),171,1350
2684,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),172,1350
2685,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),175,1350
2686,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),172,1350
2687,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),172,1350
2688,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),173,1350
2689,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),174,1350
2690,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),172,1350
2691,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),173,1350
2692,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),173,1350
2693,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),174,1350
2694,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),174,1350
2695,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),172,1350
2696,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
2697,Automatic,2494,Petrol Electric,Hybrid Electric Vehicle (HEV),161,1350
2698,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2699,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2700,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2701,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2702,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),178,2700
2703,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2704,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2705,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2706,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2707,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2708,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2709,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2710,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2711,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2712,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2713,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2714,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),178,2700
2715,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2716,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),178,2700
2717,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2718,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2719,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2720,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),179,2700
2721,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),180,2700
2722,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2723,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2724,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2725,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),186,2700
2726,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),186,2700
2727,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2728,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2729,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2730,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),186,2700
2731,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2732,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),186,2700
2733,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),186,2700
2734,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2735,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2736,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2737,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),185,2700
2760,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),182,2700
2761,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),184,2700
2762,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),214,2700
2763,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),184,2700
2764,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),215,2700
2765,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),215,2700
2766,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),216,2700
2767,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),215,2700
2773,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),184,2700
2774,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),184,2700
2775,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),184,2700
2776,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),184,2700
3241,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),151,0
3242,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),163,0
3243,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),163,0
3244,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),151,0
3267,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),149,0
3268,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),149,0
3269,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),161,0
3270,Automatic,1332,Petrol Electric,Hybrid Electric Vehicle (HEV),161,0
3339,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
3340,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),153,1350
3341,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),171,1350
3342,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),171,1350
3361,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),149,1350
3362,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),149,1350
3363,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),170,1350
3364,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),170,1350
3479,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
3480,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
3481,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),174,1350
3482,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),174,1350
3515,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),188,1350
3516,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),188,1350
3517,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),208,1350
3518,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),208,1350
3529,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),187,1350
3530,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),187,1350
3531,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),207,1350
3532,Automatic,1991,Petrol Electric,Hybrid Electric Vehicle (HEV),207,1350
3569,Automatic,2996,Petrol Electric,Hybrid Electric Vehicle (HEV),183,2700
3570,Automatic,2996,Petrol Electric,Hybrid Electric Vehicle (HEV),183,2700
3571,Automatic,2996,Petrol Electric,Hybrid Electric Vehicle (HEV),198,2700
3572,Automatic,2996,Petrol Electric,Hybrid Electric Vehicle (HEV),198,2700
5725,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185,1350
5731,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),180,1350
5735,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185,1350
5736,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185,1350
5737,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185,1350
5739,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),110,0
5740,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),112,0
5741,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),122,0
5742,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),112,0
5743,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),122,0
5744,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
5745,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),122,1350
5746,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),122,1350
5747,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),133,1350
5748,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),142,1350
5749,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),122,1350
5750,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
5753,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),106,0
5754,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),106,0
5755,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),115,0
5756,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),106,0
5757,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),115,0
5758,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),121,0
5759,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
5760,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5761,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5762,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
5763,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),132,1350
5764,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),132,1350
5765,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),142,1350
5766,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5767,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
6072,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6073,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6074,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6075,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6076,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6077,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6078,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6079,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6080,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6081,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6082,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6083,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6084,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
6085,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
6086,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
6087,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6088,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6089,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6090,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6091,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6092,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6093,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6094,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6095,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6096,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6097,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6098,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6099,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6100,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6101,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6102,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6103,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6104,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6105,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6106,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6107,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6108,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6109,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6110,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
6111,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6112,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6113,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,1350
6114,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,1350
6115,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6116,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6117,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6118,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6119,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6120,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6121,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6122,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6123,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,1350
6124,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98,1350
6125,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
6126,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6127,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
6128,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
6129,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
6130,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
6131,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
2659,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
